,id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
12559,8479,0,Odds'R,2003.0,2.0,4.0,90.0,90.0,90.0,0.0,76,4.61539,169,21,0,1,37,6,2.0
12560,23959,0,Piranha Panic,2005.0,2.0,4.0,15.0,15.0,15.0,5.0,83,4.76446,136,5,0,2,44,16,1.0
12561,2901,0,GolfMania,1997.0,2.0,6.0,20.0,20.0,20.0,12.0,218,5.13968,397,51,3,14,83,24,1.25
12562,70329,0,Conan: el juego de cartas,2011.0,2.0,4.0,30.0,30.0,30.0,13.0,55,4.12327,125,4,2,5,16,10,1.8
12563,43340,0,Kung Fu,2009.0,4.0,8.0,20.0,20.0,20.0,8.0,54,4.26111,87,4,0,4,15,6,1.0
12564,1779,0,Berserker,1982.0,2.0,2.0,90.0,90.0,90.0,12.0,56,4.22607,264,34,2,6,52,7,2.0
12565,13703,0,The Game of Life: Pirates of the Caribbean,2004.0,2.0,6.0,45.0,45.0,45.0,9.0,118,4.8678,243,16,2,18,43,4,1.25
12566,5775,0,Electronic Whac-a-Mole,1999.0,1.0,2.0,10.0,10.0,10.0,4.0,71,4.49127,114,1,0,1,35,9,1.0
12567,2115,0,Free Parking,1988.0,2.0,4.0,30.0,30.0,30.0,8.0,228,5.14987,577,57,2,6,97,24,1.125
12568,1725,0,A Nightmare On Elm Street: The Game,1987.0,2.0,6.0,60.0,60.0,60.0,12.0,50,4.11,113,16,11,13,21,8,1.75
12569,1556,0,Tenjo,2001.0,2.0,4.0,360.0,360.0,360.0,12.0,178,5.07247,344,56,6,8,85,16,3.6875
12570,24000,0,Monopoly: Nintendo,2006.0,2.0,6.0,60.0,60.0,60.0,8.0,158,5.12462,453,14,4,14,36,11,1.7273
12571,15599,0,Jumbolino,1978.0,2.0,4.0,15.0,15.0,15.0,4.0,40,3.88125,85,7,0,0,23,6,1.0
12572,3390,0,Friends,1999.0,4.0,10.0,30.0,30.0,30.0,13.0,55,4.32,111,5,1,4,22,5,1.8
12573,5472,0,Monopoly: Millennium,2000.0,2.0,8.0,90.0,90.0,90.0,8.0,240,5.27901,573,40,4,7,77,12,1.5833
12574,20824,0,Saint or Sinner?,2002.0,3.0,8.0,60.0,60.0,60.0,18.0,33,3.50303,72,10,1,2,5,1,2.0
12575,93522,0,Tetris the Card Game,2011.0,2.0,4.0,0.0,0.0,0.0,0.0,79,4.58228,219,20,1,4,33,3,1.0
12576,1424,0,Book of Lists Game,1979.0,2.0,4.0,60.0,60.0,60.0,0.0,40,3.81675,114,15,0,1,18,11,1.0909
12577,19513,0,Labirynt Czarnoksinika,2005.0,2.0,4.0,60.0,60.0,60.0,8.0,30,3.29,31,3,1,0,5,2,1.0
12578,34390,0,Bakugan Battle Brawlers,2008.0,2.0,4.0,15.0,15.0,15.0,0.0,91,4.68462,110,4,1,3,57,18,1.1667
12579,13416,0,Tim Burton's The Nightmare Before Christmas Game,2004.0,2.0,6.0,0.0,0.0,0.0,8.0,44,3.86364,111,3,4,9,25,5,1.2
12580,1959,0,Myst,1998.0,2.0,6.0,30.0,30.0,30.0,10.0,55,4.17273,170,24,2,9,31,3,2.0
12581,2308,0,Atlantis: Pathways of the Deep,2001.0,2.0,4.0,20.0,20.0,20.0,7.0,58,4.29086,99,17,2,8,30,5,1.0
12582,629,0,Q-Turn,1999.0,2.0,4.0,20.0,20.0,20.0,8.0,155,5.02652,235,13,13,25,59,12,1.25
12583,26137,0,Deal or No Deal: Electronic Game,2006.0,1.0,4.0,20.0,20.0,20.0,10.0,55,4.36182,136,11,0,1,23,7,1.2857
12584,31117,0,Sudoku Moyo,2007.0,2.0,2.0,0.0,0.0,0.0,0.0,75,4.54333,3,0,2,8,26,10,1.9
12585,14383,0,Wonders of the World,2004.0,2.0,6.0,30.0,30.0,30.0,12.0,47,4.07447,62,4,0,1,12,3,1.3333
12586,3488,0,C-23,1998.0,2.0,3.0,10.0,10.0,10.0,10.0,69,4.56884,97,13,3,1,30,4,1.5
12587,8958,0,kuuduk,2003.0,2.0,8.0,20.0,20.0,20.0,7.0,135,5.04105,367,49,0,1,73,19,1.3684
12588,4693,0,White Lady,1987.0,4.0,6.0,45.0,45.0,45.0,10.0,37,3.64865,114,6,6,12,14,6,1.1667
12589,134815,0,The Hobbit: An Unexpected Journey  Adventure Board Game,2012.0,2.0,15.0,0.0,0.0,0.0,8.0,37,3.17568,100,20,0,4,19,4,3.25
12590,36973,0,The Office DVD Board Game,2008.0,2.0,6.0,60.0,60.0,60.0,13.0,58,4.30172,140,16,1,4,21,1,1.0
12591,2446,0,Chopper Strike,1976.0,2.0,2.0,45.0,45.0,45.0,8.0,164,5.02963,296,32,14,32,95,18,1.5
12592,12063,0,There's a Moose in the House,2004.0,2.0,5.0,15.0,15.0,15.0,8.0,512,5.32439,1007,83,6,28,216,59,1.0169
12593,19274,0,Darkness Falls on Sevinpold,2002.0,2.0,7.0,0.0,0.0,0.0,9.0,66,4.46818,136,18,2,11,44,12,1.6667
12595,2818,0,UNO Attack!,1999.0,2.0,10.0,20.0,20.0,20.0,7.0,811,5.3986,1214,29,2,17,267,74,1.2027
12596,2557,0,Castle Risk,1986.0,2.0,6.0,120.0,120.0,120.0,10.0,1110,5.40723,1886,169,20,69,470,119,1.9748
12597,1958,0,The Game of Nations,1973.0,2.0,4.0,120.0,120.0,120.0,12.0,217,5.15184,536,57,5,13,111,30,2.2333
12598,1706,0,UFO: Game of Close Encounters,1976.0,2.0,2.0,30.0,30.0,30.0,12.0,110,4.86,358,34,4,13,58,12,1.5
12599,4470,0,Xanth,1991.0,1.0,6.0,180.0,180.0,180.0,12.0,141,4.91844,376,35,9,24,59,13,1.6923
12600,8432,0,Sorry! The Disney Edition,2001.0,2.0,4.0,30.0,30.0,30.0,6.0,118,4.81161,240,12,1,2,42,15,1.0
12601,1684,0,Intern,1979.0,2.0,4.0,90.0,90.0,90.0,10.0,60,4.16667,175,21,1,6,31,8,1.375
12602,13306,0,Die Bar-Bolz-Bande: Das Wrfelspiel,2004.0,2.0,2.0,10.0,10.0,10.0,8.0,51,4.07843,150,18,0,2,25,10,1.1
12603,8327,0,Men At Arms,1990.0,2.0,2.0,120.0,120.0,120.0,12.0,77,4.46104,306,26,0,3,55,11,2.3636
12604,7709,0,Hands Down,1964.0,3.0,4.0,10.0,10.0,10.0,5.0,103,4.75146,242,10,0,3,56,13,1.0769
12605,5211,0,Antiques Roadshow: The Game,2000.0,2.0,4.0,60.0,60.0,60.0,10.0,47,4.05319,83,16,0,0,33,6,1.0
12606,6521,0,Magdar,2003.0,2.0,4.0,20.0,20.0,20.0,9.0,506,5.28716,913,85,8,39,226,68,1.3676
12608,21734,0,Krumble,2006.0,3.0,6.0,30.0,30.0,30.0,8.0,87,4.66448,180,15,4,16,47,12,1.5
12609,19990,0,SuDoku: Das Brettspiel,2005.0,1.0,4.0,45.0,45.0,45.0,6.0,86,4.63953,169,14,0,3,39,15,1.2667
12610,7600,0,Star Trek: The Next Generation,1993.0,2.0,4.0,90.0,90.0,90.0,12.0,53,4.15472,219,37,2,7,30,5,1.6
12611,113436,0,Genegrafter,2012.0,2.0,4.0,10.0,10.0,10.0,13.0,49,3.99592,184,37,1,17,33,6,1.5
12612,3320,0,The Game of Life: A Jedi's Path,2002.0,2.0,4.0,60.0,60.0,60.0,9.0,327,5.25656,605,60,8,25,132,31,1.3548
12613,3484,0,Armada,1986.0,2.0,4.0,120.0,120.0,120.0,10.0,304,5.21908,699,88,13,17,144,41,2.1707
12614,149156,0,Castles,2014.0,2.0,2.0,30.0,30.0,30.0,10.0,36,3.40278,129,19,0,7,17,1,2.0
12615,37000,0,Partini,2008.0,4.0,0.0,0.0,0.0,0.0,18.0,178,5.05228,448,39,1,7,67,14,1.3571
12616,26101,0,Worst Case Scenario: The Game of Surviving Life,2006.0,2.0,4.0,30.0,30.0,30.0,12.0,36,3.34167,79,11,0,1,19,3,1.3333
12617,1963,0,Risk 'n' Roll 2000,1999.0,2.0,6.0,20.0,20.0,20.0,10.0,80,4.542,175,26,0,1,43,11,1.1818
12618,1436,0,Billionaire,1973.0,2.0,4.0,60.0,60.0,60.0,9.0,224,5.13951,501,53,3,9,96,30,1.3667
12619,648,0,Vox Populi,1999.0,3.0,6.0,0.0,0.0,0.0,12.0,74,4.49054,183,22,4,5,35,9,2.1111
12620,281,0,Ostindiska Kompaniet,1991.0,2.0,5.0,0.0,0.0,0.0,10.0,112,4.75,174,15,7,7,42,11,2.5455
12621,6388,0,Star Wars: Return of the Jedi  Battle at Sarlacc's Pit,1983.0,2.0,4.0,30.0,30.0,30.0,7.0,117,4.89487,226,18,12,33,61,8,1.125
12622,8486,0,Bed Bugs,1985.0,2.0,4.0,10.0,10.0,10.0,6.0,81,4.5,140,4,1,7,39,12,1.0833
12623,25081,0,Wyprawa,2005.0,2.0,5.0,20.0,20.0,20.0,8.0,40,3.8,31,2,1,2,7,8,1.25
12624,21702,0,Big Fish Lil' Fish,2005.0,2.0,6.0,15.0,15.0,15.0,6.0,82,4.45366,151,9,1,6,37,12,1.0
12625,5956,0,South Africa,1977.0,2.0,2.0,120.0,120.0,120.0,12.0,95,4.77,364,27,7,10,69,22,2.7727
12626,2120,0,Looney Tunes Trading Card Game,2000.0,2.0,4.0,20.0,20.0,20.0,0.0,35,3.30571,83,11,2,1,30,1,1.0
12627,1972,0,Game of the Year,1989.0,2.0,6.0,60.0,60.0,60.0,12.0,87,4.56092,155,10,0,1,38,6,1.1667
12628,5758,0,Monopoly: Pokmon,1995.0,2.0,6.0,120.0,120.0,120.0,8.0,280,5.34589,627,29,2,16,91,25,2.08
12629,27495,0,The Very Hungry Caterpillar Card Game,2006.0,2.0,4.0,10.0,10.0,10.0,3.0,43,3.61628,71,1,0,0,22,7,1.0
12630,2518,0,Quicksand,1989.0,2.0,4.0,30.0,30.0,30.0,8.0,84,4.54286,170,16,4,7,55,11,1.0909
12631,3908,0,Dr. Seuss Green Eggs and Ham Game,1996.0,2.0,4.0,30.0,30.0,30.0,4.0,50,3.99,99,8,1,3,34,6,1.1667
12632,36229,0,Toboggans of Doom,2008.0,2.0,4.0,30.0,30.0,30.0,8.0,107,4.75327,211,35,5,13,44,9,1.2222
12633,14708,0,Battle of the Sexes: IQ Test,2003.0,2.0,8.0,0.0,0.0,0.0,12.0,35,3.2,56,9,0,2,13,1,1.0
12634,4355,0,Therapy,1986.0,3.0,6.0,90.0,90.0,90.0,16.0,433,5.25956,714,42,2,16,119,45,1.4889
12635,4925,0,Survivor: The Australian Outback Card Game,2000.0,4.0,8.0,20.0,20.0,20.0,18.0,35,3.20857,89,12,0,3,16,1,1.0
12636,152955,0,Asy Przestworzy,2013.0,2.0,2.0,30.0,30.0,30.0,8.0,31,2.90323,42,2,1,3,9,1,1.0
12637,15268,0,Trivial Pursuit: Book Lover's Edition,2004.0,2.0,4.0,60.0,60.0,60.0,12.0,87,4.47011,208,21,1,10,39,5,2.8
12638,12276,0,Hyborian Gates,1995.0,2.0,2.0,90.0,90.0,90.0,12.0,51,3.85882,126,27,4,2,25,3,3.0
12639,164,0,James Ernest's Totally Renamed Spy Game,1996.0,3.0,6.0,30.0,30.0,30.0,12.0,1043,5.35916,1700,107,25,72,467,118,1.2712
12640,126207,0,Deer in the Headlights,2012.0,2.0,104.0,30.0,30.0,30.0,5.0,88,4.58523,232,15,0,4,33,9,1.3333
12641,5425,0,MindTrap II,1997.0,2.0,10.0,60.0,60.0,60.0,12.0,299,5.13896,612,54,4,10,95,30,1.8667
12642,17062,0,Batman Begins: Shadow Assault,2005.0,2.0,5.0,30.0,30.0,30.0,8.0,72,4.30278,163,18,4,10,55,9,1.4444
12643,99079,0,The Walking Dead Board Game,2011.0,1.0,4.0,45.0,45.0,45.0,16.0,369,5.36192,781,79,10,57,102,31,1.8387
12644,5248,0,The Lord of the Rings Tarot Deck and Card Game,1997.0,2.0,6.0,20.0,20.0,20.0,12.0,81,4.45123,278,26,0,9,50,13,1.4615
12645,3584,0,World War 3,1975.0,2.0,2.0,360.0,360.0,360.0,12.0,131,4.84084,381,42,13,21,67,14,3.2857
12646,1531,0,Ritter ohne Furcht und Tadel,1998.0,2.0,10.0,45.0,45.0,45.0,10.0,60,4.16667,145,23,2,2,26,11,1.6364
12647,3645,0,History of the Second World War,1985.0,2.0,2.0,360.0,360.0,360.0,12.0,49,3.88571,147,17,2,3,37,5,2.4
12648,1175,0,Movies and Money,1979.0,2.0,4.0,45.0,45.0,45.0,8.0,39,3.27359,85,6,0,1,13,4,1.0
12649,9091,0,The Newlywed Game,1967.0,4.0,8.0,30.0,30.0,30.0,18.0,110,4.72636,242,26,1,1,54,13,1.4615
12650,1969,0,Point Of Law,1972.0,2.0,12.0,60.0,60.0,60.0,10.0,95,4.55947,442,54,8,13,55,13,1.6154
12651,32340,0,The Golden Compass,2007.0,2.0,4.0,30.0,30.0,30.0,10.0,53,3.9683,132,19,1,3,11,4,1.5
12652,1867,0,Curse of the Idol,1990.0,2.0,4.0,60.0,60.0,60.0,8.0,198,5.07172,373,17,16,31,70,32,1.2813
12654,12642,0,Army of Darkness Card Game,2004.0,2.0,4.0,30.0,30.0,30.0,12.0,180,4.9825,395,27,10,19,97,25,1.32
12655,3547,0,Survival of the Witless,1997.0,3.0,8.0,60.0,60.0,60.0,12.0,76,4.41974,161,15,4,4,43,10,1.8
12656,7410,0,Monty Python and the Holy Grail CCG,1996.0,2.0,2.0,30.0,30.0,30.0,12.0,90,4.56111,256,35,6,19,56,7,2.1429
12657,4567,0,Ripley's Believe It or Not!,1984.0,2.0,6.0,45.0,45.0,45.0,8.0,67,4.27612,158,17,0,1,30,8,1.25
12658,37175,0,Playing Gods: The Board Game of Divine Domination,2008.0,2.0,5.0,90.0,90.0,90.0,0.0,57,4.12632,103,10,7,31,33,7,1.5714
12659,14076,0,The Ladybug Game,2004.0,2.0,4.0,20.0,20.0,20.0,3.0,100,4.61359,207,5,0,1,48,14,1.0714
12660,1362,0,Wit's End,1995.0,2.0,6.0,60.0,60.0,60.0,12.0,168,5.0253,348,41,2,16,60,22,2.0
12661,12532,0,Abuse: The Final Insult,2004.0,2.0,4.0,0.0,0.0,0.0,12.0,52,3.92308,98,16,1,6,26,9,1.2222
12662,11618,0,Cranium Zigity,2004.0,2.0,10.0,10.0,10.0,10.0,8.0,734,5.31386,1449,123,1,7,300,89,1.1011
12663,1174,0,Minister,1975.0,2.0,4.0,60.0,60.0,60.0,12.0,110,4.72091,255,26,2,6,35,9,1.3333
12664,1326,0,MacGregor,1998.0,2.0,4.0,30.0,30.0,30.0,8.0,179,4.95475,367,31,13,16,89,12,1.1667
12665,1629,0,Air War: Modern Tactical Air Combat,1977.0,2.0,4.0,120.0,120.0,120.0,12.0,246,5.09492,582,77,5,17,155,58,4.6207
12666,2086,0,Elfer raus!,1925.0,2.0,6.0,30.0,30.0,30.0,7.0,209,5.08201,481,17,2,5,63,25,1.12
12667,3389,0,Ivanho,2002.0,3.0,6.0,45.0,45.0,45.0,7.0,75,4.37867,171,17,1,4,39,13,1.3077
12668,5284,0,Star Trek: The Next Generation Game of the Galaxies,1993.0,2.0,6.0,60.0,60.0,60.0,8.0,46,3.71087,180,18,3,4,29,6,1.1667
12669,752,0,Maul of America,1998.0,2.0,6.0,120.0,120.0,120.0,12.0,100,4.6305,164,23,7,11,49,10,1.5
12670,5260,0,Star Wars: Jedi Knights CCG,2001.0,2.0,4.0,20.0,20.0,20.0,12.0,110,4.64318,202,27,7,7,33,14,2.0
12671,4240,0,Combined Arms,1974.0,2.0,2.0,120.0,120.0,120.0,12.0,69,4.30145,258,22,0,1,44,11,2.5455
12672,2242,0,Creatures & Cultists,1993.0,2.0,5.0,30.0,30.0,30.0,6.0,286,5.16203,632,49,6,33,108,29,1.7931
12673,1256,0,Star Wars Episode I: Customizable Card Game,1999.0,2.0,4.0,45.0,45.0,45.0,8.0,124,4.70653,250,38,0,6,63,13,1.3846
12674,6387,0,Mr. Mouth,1976.0,2.0,4.0,10.0,10.0,10.0,5.0,138,4.88533,201,5,3,5,72,16,1.0
12675,2294,0,Flinch,1894.0,1.0,8.0,20.0,20.0,20.0,7.0,302,5.17093,1105,80,1,8,178,28,1.1429
12676,17708,0,Isolate,2003.0,2.0,4.0,45.0,45.0,45.0,8.0,80,4.425,173,34,2,9,52,8,1.75
12678,32670,0,Barista,2007.0,2.0,4.0,10.0,10.0,10.0,8.0,68,4.31775,152,30,1,6,39,6,1.1667
12679,844,0,Mausoleum,2000.0,3.0,5.0,20.0,20.0,20.0,12.0,90,4.57222,155,16,8,8,46,10,1.4
12680,4597,0,Blood Wars,1995.0,2.0,8.0,90.0,90.0,90.0,12.0,164,5.04085,306,51,10,18,78,7,2.4286
12681,31936,0,Sorry! Express,2007.0,2.0,4.0,20.0,20.0,20.0,6.0,94,4.55035,192,17,4,4,55,6,1.0
12682,2540,0,Beest,2001.0,3.0,6.0,45.0,45.0,45.0,11.0,49,3.77551,101,7,5,18,22,3,2.3333
12683,2356,0,Scrabble Sentence Cube Game,1971.0,0.0,0.0,10.0,10.0,10.0,10.0,109,4.67064,383,41,0,5,49,9,1.2222
12684,2929,0,Monopoly: The .com Edition,2000.0,2.0,8.0,60.0,60.0,60.0,8.0,127,4.93819,300,28,1,3,47,4,1.5
12685,6020,0,Borodino: Doomed Victory,1990.0,2.0,2.0,240.0,240.0,240.0,12.0,60,4.1435,248,21,0,1,40,9,3.2222
12686,9118,0,"Operation Elope, 1918-1919",2001.0,2.0,2.0,10.0,10.0,10.0,12.0,30,2.9,126,6,6,4,27,7,2.8571
12687,115793,0,The Big Bang Theory Fact or Fiction Game,2011.0,2.0,8.0,0.0,0.0,0.0,12.0,101,4.58911,307,27,4,4,29,7,1.2857
12688,7826,0,Secrets of the Tombs,2003.0,3.0,5.0,30.0,30.0,30.0,8.0,154,4.86327,327,49,6,14,73,24,1.7917
12689,1826,0,Whatzit?,1980.0,3.0,6.0,30.0,30.0,30.0,12.0,220,5.01918,510,36,1,1,99,16,1.625
12690,2817,0,Delta V,2001.0,2.0,4.0,60.0,60.0,60.0,12.0,211,5.01303,567,74,0,6,97,32,1.625
12691,4062,0,Swap!,2000.0,2.0,6.0,10.0,10.0,10.0,7.0,187,4.97652,521,45,0,1,70,18,1.2222
12692,19368,0,Pacardy,2005.0,2.0,6.0,30.0,30.0,30.0,8.0,33,2.86364,67,12,0,0,23,4,1.0
12693,4852,0,Armada,1978.0,2.0,2.0,480.0,480.0,480.0,12.0,136,4.84346,513,35,6,10,99,23,3.0
12694,16807,0,Swipe,2004.0,2.0,6.0,30.0,30.0,30.0,8.0,125,4.75416,324,23,1,6,67,23,1.087
12695,8121,0,Stargate SG-1,2004.0,2.0,6.0,120.0,120.0,120.0,10.0,83,4.42048,226,20,17,39,34,13,1.9231
12696,1264,0,Der Schattendieb,2001.0,3.0,7.0,30.0,30.0,30.0,8.0,54,3.9037,153,16,1,2,20,2,1.0
12697,6597,0,E.T.: The Extra-Terrestrial,1982.0,2.0,4.0,10.0,10.0,10.0,7.0,52,3.71923,169,18,4,3,24,3,2.0
12698,21389,0,Happy Families,1851.0,2.0,4.0,0.0,0.0,0.0,4.0,108,4.58797,292,5,1,4,46,16,1.0625
12699,19560,0,Zathura: Adventure is Waiting,2005.0,2.0,4.0,0.0,0.0,0.0,7.0,83,4.4488,209,25,1,2,46,12,1.0833
12700,17008,0,Award Show,2005.0,2.0,6.0,45.0,45.0,45.0,10.0,66,4.2,157,22,1,1,40,12,1.25
12701,6614,0,Finans,1949.0,2.0,6.0,60.0,60.0,60.0,8.0,179,5.04548,216,4,0,7,45,11,2.1818
12702,9812,0,Gone Fishin',1890.0,1.0,4.0,10.0,10.0,10.0,4.0,66,4.12727,131,7,0,1,41,12,1.0
12703,4251,0,Globopolis,2002.0,2.0,5.0,180.0,180.0,180.0,10.0,61,4.05738,130,28,1,5,36,10,2.4
12704,11370,0,The Civil War,1991.0,2.0,4.0,1200.0,1200.0,1200.0,12.0,37,2.89108,92,9,0,2,22,7,3.5714
12705,1749,0,Alien Hotshots,1998.0,2.0,4.0,20.0,20.0,20.0,8.0,101,4.55941,236,38,1,2,57,6,1.1667
12706,23694,0,Pirates of the Caribbean DVD Treasure Hunt,2006.0,2.0,8.0,30.0,30.0,30.0,8.0,121,4.75,287,37,1,6,58,17,1.2353
12707,3007,0,Noteability,1990.0,3.0,6.0,30.0,30.0,30.0,12.0,84,4.40476,183,10,1,4,40,9,1.2222
12708,84730,0,Doggie Doo,2010.0,2.0,4.0,20.0,20.0,20.0,4.0,131,4.73053,209,9,7,15,67,18,1.0
12709,18750,0,Dragonriders,2005.0,2.0,6.0,90.0,90.0,90.0,10.0,310,5.13196,553,82,10,36,164,35,1.6571
12710,6284,0,Shark Attack!,1988.0,2.0,4.0,10.0,10.0,10.0,4.0,121,4.66777,201,8,1,7,43,13,1.0
12711,4189,0,Star Wars: Episode I  Battle for Naboo 3-D Action Game,1999.0,2.0,4.0,20.0,20.0,20.0,10.0,61,3.78361,159,19,1,7,32,8,1.75
12712,1502,0,Hotel Tycoon,1974.0,2.0,4.0,60.0,60.0,60.0,8.0,1787,5.40077,2561,120,32,98,505,205,1.4585
12713,15064,0,Pimp: The Backhanding,2005.0,2.0,4.0,0.0,0.0,0.0,18.0,443,5.23467,639,38,21,64,151,52,1.3462
12714,36745,0,Simply Ingenious,2008.0,2.0,4.0,20.0,20.0,20.0,7.0,230,5.076,504,39,4,15,64,26,1.1923
12715,13508,0,Boggle Jr.,1988.0,1.0,2.0,10.0,10.0,10.0,3.0,95,4.41605,294,10,0,4,60,10,1.4
12716,1837,0,Word Yahtzee,1978.0,2.0,4.0,30.0,30.0,30.0,8.0,179,4.9507,522,35,1,11,82,21,1.4286
12717,19409,0,Mouse Chaos,2003.0,2.0,4.0,0.0,0.0,0.0,8.0,159,4.88365,359,20,19,57,85,21,1.6667
12718,3886,0,Nine Men's Morris,-1400.0,2.0,2.0,20.0,20.0,20.0,6.0,805,5.30249,1012,26,3,35,297,101,1.8713
12719,4126,0,Dixie,1976.0,2.0,2.0,60.0,60.0,60.0,12.0,88,4.38636,294,25,4,9,69,16,2.25
12720,24985,0,New Mouse Trap,2004.0,2.0,4.0,30.0,30.0,30.0,6.0,102,4.57059,207,7,4,13,29,9,1.0
12721,1574,0,Tactics II,1958.0,2.0,2.0,120.0,120.0,120.0,12.0,663,5.29262,1462,115,8,35,315,99,2.0404
12722,14535,0,SPANC: Space Pirate Amazon Ninja Catgirls,2005.0,2.0,4.0,60.0,60.0,60.0,14.0,421,5.28943,804,57,9,39,132,52,1.3077
12723,28231,0,The Curse of the Ruby Rhino,2007.0,2.0,5.0,10.0,10.0,10.0,6.0,61,3.9418,97,11,6,7,34,2,1.0
12724,5784,0,Polterdice,2003.0,2.0,5.0,60.0,60.0,60.0,10.0,109,4.6039,181,27,1,9,57,10,1.2
12725,5029,0,Monopoly: Star Wars Episode 1,1999.0,2.0,8.0,120.0,120.0,120.0,8.0,383,5.25339,788,55,3,12,137,27,1.8148
12726,24376,0,Trivial Pursuit: Totally 80s Edition,2006.0,2.0,4.0,45.0,45.0,45.0,18.0,203,5.00739,493,35,2,13,73,14,1.6429
12727,2312,0,Ringgeister,1992.0,2.0,4.0,120.0,120.0,120.0,10.0,131,4.75382,327,31,7,17,50,14,2.2143
12728,13782,0,Trivial Pursuit: SNL DVD Edition,2003.0,2.0,6.0,60.0,60.0,60.0,14.0,109,4.52018,356,51,0,3,49,7,2.2857
12729,6764,0,The Six Million Dollar Man,1975.0,2.0,4.0,45.0,45.0,45.0,7.0,66,4.01098,204,33,4,12,35,6,1.5
12730,144557,0,Where Art Thou Romeo?,2013.0,3.0,5.0,15.0,15.0,15.0,13.0,235,5.00357,846,67,2,10,88,15,1.1333
12731,16387,0,3D Tic Tac Toe,1953.0,2.0,2.0,1.0,1.0,1.0,6.0,62,3.89879,103,7,0,3,27,7,1.2857
12732,14191,0,$,2004.0,2.0,6.0,30.0,30.0,30.0,8.0,80,4.23625,127,6,0,2,24,11,1.6364
12733,5591,0,Clue Jr.: The Case of the Hidden Toys,1996.0,2.0,4.0,30.0,30.0,30.0,5.0,105,4.54457,202,7,0,2,61,16,1.1875
12734,19614,0,The Pumpkin King,2005.0,2.0,4.0,30.0,30.0,30.0,8.0,33,2.77585,61,4,3,2,22,7,1.0
12735,42968,0,Pressure Matrix,2010.0,2.0,5.0,45.0,45.0,45.0,10.0,101,4.4698,238,46,4,27,45,9,2.3333
12736,4779,0,Easy Money,1935.0,2.0,8.0,120.0,120.0,120.0,7.0,158,4.90633,397,40,2,6,82,18,1.4444
12737,35173,0,Pop the Pig,2007.0,2.0,6.0,3.0,3.0,3.0,0.0,70,4.07857,104,0,0,0,23,7,1.0
12738,2887,0,The Yeti Slalom,2001.0,3.0,5.0,30.0,30.0,30.0,8.0,158,4.83816,289,36,2,2,69,14,1.3571
12739,2387,0,Huggermugger,1989.0,2.0,4.0,45.0,45.0,45.0,12.0,317,5.13391,664,84,2,4,141,26,1.6538
12740,46744,0,Race 3000,2009.0,2.0,4.0,20.0,20.0,20.0,7.0,130,4.69346,346,15,2,7,50,16,1.125
12741,6668,0,Bibleopoly,1991.0,2.0,6.0,60.0,60.0,60.0,8.0,59,3.73729,98,13,3,5,24,8,1.5
12742,141019,0,Thermopyles,2013.0,1.0,4.0,20.0,20.0,20.0,10.0,93,4.43328,16,0,4,15,28,12,1.25
12743,19478,0,XIG: The Four Elements,2005.0,2.0,2.0,0.0,0.0,0.0,8.0,58,3.91724,126,12,1,3,39,5,1.4
12745,42050,0,Eurobusiness,1983.0,2.0,5.0,90.0,90.0,90.0,14.0,215,5.03558,241,2,0,0,22,21,1.5238
12746,29099,0,Pola Naftowe,2007.0,3.0,5.0,45.0,45.0,45.0,9.0,65,3.98308,92,7,1,2,10,8,2.25
12747,2578,0,Phase 10 Dice,1993.0,1.0,8.0,30.0,30.0,30.0,8.0,675,5.26274,1483,87,2,13,236,62,1.1613
12748,2740,0,Jumbo Jet,1975.0,2.0,6.0,240.0,240.0,240.0,10.0,164,4.83171,334,24,2,8,62,18,1.7778
12749,23946,0,Na Sygnale,2006.0,2.0,4.0,30.0,30.0,30.0,8.0,113,4.51858,133,4,1,1,22,18,1.5
12750,6090,0,Pack of Flies,2003.0,2.0,5.0,20.0,20.0,20.0,8.0,275,5.01705,476,24,1,6,93,37,1.1351
12751,5253,0,Jack Straws,1888.0,2.0,5.0,10.0,10.0,10.0,6.0,105,4.50476,225,16,3,3,58,9,1.0
12752,5232,0,Gnip Gnop,1971.0,2.0,2.0,10.0,10.0,10.0,5.0,136,4.73125,104,4,3,8,76,17,1.0588
12753,5457,0,Dread Pirate,2003.0,2.0,4.0,60.0,60.0,60.0,8.0,691,5.28043,1387,109,20,93,341,82,1.4756
12754,3529,0,Vampire Hunter,2002.0,2.0,4.0,30.0,30.0,30.0,9.0,376,5.18811,844,129,13,49,209,32,1.2813
12755,12746,0,Dreidel,1500.0,2.0,6.0,10.0,10.0,10.0,4.0,62,3.78387,89,2,3,1,32,12,1.0
12756,28718,0,Kanji Battle,2007.0,2.0,6.0,60.0,60.0,60.0,12.0,104,4.53519,244,9,2,11,28,15,1.4667
12757,3702,0,Topple,1983.0,2.0,4.0,20.0,20.0,20.0,6.0,289,5.01737,564,28,1,7,121,35,1.1429
12758,4694,0,Friends Trivia Game,2002.0,0.0,0.0,45.0,45.0,45.0,10.0,94,4.26277,251,14,2,3,48,9,1.6667
12759,4376,0,Kings in the Corner,1996.0,2.0,6.0,30.0,30.0,30.0,7.0,233,5.04176,490,43,0,9,109,28,1.1071
